Season,Week,HomeTeam,AwayTeam,TeamWithPossession,total_plays,pass_yards,rush_yards,total_yards,points,incompletions,interceptions,fumbles,touchdowns,safeties,drives,yards_per_play,points_per_possession,avg_length_possession,turnovers,scoring_efficiency,Opponent,game_id,points_allowed,game_total,pass_yards_last3,rush_yards_last3,total_yards_last3,yards_per_play_last3,points_per_possession_last3,turnovers_last3,scoring_efficiency_last3,points_last3,points_allowed_last3
2017,Hall Of Fame,Cowboys,Cardinals,ARI,77,253,80,351,20,12,0,0,2,0,6,4.558441558441558,3.3333333333333335,12.833333333333334,0,0.3333333333333333,Cardinals,2017_Hall Of Fame_Cowboys_Cardinals,20.0,40.0,253.0,80.0,351.0,4.558441558441558,3.3333333333333335,0.0,0.3333333333333333,20.0,20.0
2017,Preseason Week 1,Cardinals,Raiders,ARI,82,185,109,281,17,12,0,1,2,0,5,3.426829268292683,3.4,16.4,1,0.4,Raiders,2017_Preseason Week 1_Cardinals_Raiders,17.0,34.0,219.0,94.5,316.0,3.9926354133671205,3.3666666666666667,0.5,0.3666666666666667,18.5,18.5
2017,Preseason Week 2,Cardinals,Bears,ARI,74,223,28,245,20,17,1,1,3,0,6,3.310810810810811,3.3333333333333335,12.333333333333334,2,0.5,Bears,2017_Preseason Week 2_Cardinals_Bears,20.0,40.0,220.33333333333334,72.33333333333333,292.3333333333333,3.765360545848351,3.3555555555555556,1.0,0.41111111111111115,19.0,19.0
2017,Preseason Week 3,Falcons,Cardinals,ARI,78,161,86,223,21,12,0,3,3,0,8,2.858974358974359,2.625,9.75,3,0.375,Cardinals,2017_Preseason Week 3_Falcons_Cardinals,21.0,42.0,189.66666666666666,74.33333333333333,249.66666666666666,3.1988714793592847,3.119444444444444,2.0,0.42500000000000004,19.333333333333332,19.333333333333332
2017,Preseason Week 4,Broncos,Cardinals,ARI,83,70,143,188,5,14,0,0,0,1,6,2.2650602409638556,0.8333333333333334,13.833333333333334,0,0.0,Cardinals,2017_Preseason Week 4_Broncos_Cardinals,5.0,10.0,151.33333333333334,85.66666666666667,218.66666666666666,2.8116151369163416,2.263888888888889,1.6666666666666667,0.2916666666666667,15.333333333333334,15.333333333333334
2017,Week 1,Lions,Cardinals,ARI,89,282,42,300,22,17,3,1,3,0,5,3.3707865168539324,4.4,17.8,4,0.6,Cardinals,2017_Week 1_Lions_Cardinals,22.0,44.0,171.0,90.33333333333333,237.0,2.831607038930716,2.619444444444445,2.3333333333333335,0.32499999999999996,16.0,16.0
2017,Week 10,Cardinals,Seahawks,ARI,93,259,38,315,14,20,0,1,2,0,8,3.3870967741935485,1.75,11.625,1,0.25,Seahawks,2017_Week 10_Cardinals_Seahawks,14.0,28.0,203.66666666666666,74.33333333333333,267.6666666666667,3.007647844003779,2.327777777777778,1.6666666666666667,0.28333333333333327,13.666666666666666,13.666666666666666
2017,Week 11,Texans,Cardinals,ARI,67,151,51,179,21,10,2,0,3,0,7,2.671641791044776,3.0,9.571428571428571,2,0.42857142857142855,Cardinals,2017_Week 11_Texans_Cardinals,21.0,42.0,230.66666666666666,43.666666666666664,264.6666666666667,3.143175027364086,3.0500000000000007,2.3333333333333335,0.4261904761904762,19.0,19.0
2017,Week 12,Cardinals,Jaguars,ARI,89,160,123,288,13,14,1,0,2,0,8,3.235955056179775,1.625,11.125,1,0.25,Jaguars,2017_Week 12_Cardinals_Jaguars,13.0,26.0,190.0,70.66666666666667,260.6666666666667,3.0982312071393667,2.1250000000000004,1.3333333333333333,0.3095238095238095,16.0,16.0
2017,Week 13,Cardinals,Rams,ARI,78,206,116,278,17,11,1,0,2,0,6,3.5641025641025643,2.8333333333333335,13.0,1,0.3333333333333333,Rams,2017_Week 13_Cardinals_Rams,17.0,34.0,172.33333333333334,96.66666666666667,248.33333333333334,3.1572331371090385,2.486111111111111,1.3333333333333333,0.33730158730158727,17.0,17.0
2017,Week 14,Cardinals,Titans,ARI,78,178,126,261,3,9,0,0,0,0,8,3.3461538461538463,0.375,9.75,0,0.0,Titans,2017_Week 14_Cardinals_Titans,3.0,6.0,181.33333333333334,121.66666666666667,275.6666666666667,3.3820704888120616,1.6111111111111114,0.6666666666666666,0.1944444444444444,11.0,11.0
2017,Week 15,Redskins,Cardinals,ARI,101,189,141,336,0,23,1,1,0,0,7,3.3267326732673266,0.0,14.428571428571429,2,0.0,Cardinals,2017_Week 15_Redskins_Cardinals,0.0,0.0,191.0,127.66666666666667,291.6666666666667,3.4123296945079122,1.0694444444444449,1.0,0.11111111111111106,6.666666666666667,6.666666666666667
2017,Week 16,Cardinals,Giants,ARI,83,208,76,279,20,12,2,0,3,0,7,3.36144578313253,2.857142857142857,11.857142857142858,2,0.42857142857142855,Giants,2017_Week 16_Cardinals_Giants,20.0,40.0,191.66666666666666,114.33333333333333,292.0,3.344777434184568,1.0773809523809528,1.3333333333333333,0.14285714285714282,7.666666666666667,7.666666666666667
2017,Week 17,Seahawks,Cardinals,ARI,90,120,112,272,14,18,1,0,2,0,8,3.022222222222222,1.75,11.25,1,0.25,Cardinals,2017_Week 17_Seahawks_Cardinals,14.0,28.0,172.33333333333334,109.66666666666667,295.6666666666667,3.2368002262073596,1.5357142857142858,1.6666666666666667,0.22619047619047614,11.333333333333334,11.333333333333334
2017,Week 2,Colts,Cardinals,ARI,81,302,73,349,10,15,1,0,1,0,7,4.308641975308642,1.4285714285714286,11.571428571428571,1,0.14285714285714285,Cardinals,2017_Week 2_Colts_Cardinals,10.0,20.0,210.0,87.0,300.0,3.564103326887798,2.0119047619047623,1.3333333333333333,0.2738095238095238,14.666666666666666,14.666666666666666
2017,Week 3,Cardinals,Cowboys,ARI,98,285,39,338,17,18,0,0,2,0,7,3.4489795918367347,2.4285714285714284,14.0,0,0.2857142857142857,Cowboys,2017_Week 3_Cardinals_Cowboys,17.0,34.0,235.66666666666666,74.66666666666667,319.6666666666667,3.5932812631225324,1.8690476190476193,0.6666666666666666,0.22619047619047614,13.666666666666666,13.666666666666666
2017,Week 4,Cardinals,49ers,ARI,103,338,41,360,6,17,1,0,1,0,7,3.495145631067961,0.8571428571428571,14.714285714285714,1,0.14285714285714285,49ers,2017_Week 4_Cardinals_49ers,6.0,12.0,308.3333333333333,51.0,349.0,3.750922399404445,1.5714285714285718,0.6666666666666666,0.19047619047619044,11.0,11.0
2017,Week 5,Eagles,Cardinals,ARI,77,249,46,275,10,16,0,1,1,0,6,3.5714285714285716,1.6666666666666667,12.833333333333334,1,0.16666666666666666,Cardinals,2017_Week 5_Eagles_Cardinals,10.0,20.0,290.6666666666667,42.0,324.3333333333333,3.5051845981110894,1.650793650793651,0.6666666666666666,0.19841269841269837,11.0,11.0
2017,Week 6,Cardinals,Buccaneers,ARI,78,237,118,333,35,2,1,0,5,0,8,4.269230769230769,4.375,9.75,1,0.625,Buccaneers,2017_Week 6_Cardinals_Buccaneers,35.0,70.0,274.6666666666667,68.33333333333333,322.6666666666667,3.7786016572424344,2.299603174603175,1.0,0.31150793650793646,17.0,17.0
2017,Week 7,Rams,Cardinals,ARI,65,188,25,181,3,14,2,0,0,0,6,2.7846153846153845,0.5,10.833333333333334,2,0.0,Cardinals,2017_Week 7_Rams_Cardinals,3.0,6.0,224.66666666666666,63.0,263.0,3.5417582417582416,2.180555555555556,1.3333333333333333,0.26388888888888884,16.0,16.0
2017,Week 9,49ers,Cardinals,ARI,91,187,166,358,17,14,1,1,2,0,9,3.934065934065934,1.8888888888888888,10.11111111111111,2,0.2222222222222222,Cardinals,2017_Week 9_49ers_Cardinals,17.0,34.0,204.0,103.0,290.6666666666667,3.6626373626373625,2.2546296296296298,1.6666666666666667,0.2824074074074074,18.333333333333332,18.333333333333332
2018,Preseason Week 1,Cardinals,Chargers,ARI,72,125,54,198,20,13,1,0,3,0,5,2.75,4.0,14.4,1,0.6,Chargers,2018_Preseason Week 1_Cardinals_Chargers,20.0,40.0,166.66666666666666,81.66666666666667,245.66666666666666,3.156227106227106,2.1296296296296298,1.6666666666666667,0.274074074074074,13.333333333333334,13.333333333333334
2018,Preseason Week 2,Saints,Cardinals,ARI,83,198,56,279,17,11,0,0,2,0,8,3.36144578313253,2.125,10.375,0,0.25,Cardinals,2018_Preseason Week 2_Saints_Cardinals,17.0,34.0,170.0,92.0,278.3333333333333,3.348503905732821,2.6712962962962963,1.0,0.35740740740740734,18.0,18.0
2018,Preseason Week 3,Cowboys,Cardinals,ARI,72,58,83,126,22,11,0,1,3,0,7,1.75,3.142857142857143,10.285714285714286,1,0.42857142857142855,Cardinals,2018_Preseason Week 3_Cowboys_Cardinals,22.0,44.0,127.0,64.33333333333333,201.0,2.620481927710843,3.089285714285714,0.6666666666666666,0.4261904761904762,19.666666666666668,19.666666666666668
2018,Preseason Week 4,Cardinals,Broncos,ARI,61,109,84,155,7,10,0,1,1,0,7,2.540983606557377,1.0,8.714285714285714,1,0.14285714285714285,Broncos,2018_Preseason Week 4_Cardinals_Broncos,7.0,14.0,121.66666666666667,74.33333333333333,186.66666666666666,2.550809796563302,2.089285714285714,0.6666666666666666,0.2738095238095238,15.333333333333334,15.333333333333334
2018,Week 1,Cardinals,Redskins,ARI,64,153,66,214,6,12,1,1,1,0,6,3.34375,1.0,10.666666666666666,2,0.16666666666666666,Redskins,2018_Week 1_Cardinals_Redskins,6.0,12.0,106.66666666666667,77.66666666666667,165.0,2.5449112021857925,1.7142857142857142,1.3333333333333333,0.24603174603174596,11.666666666666666,11.666666666666666
2018,Week 10,Chiefs,Cardinals,ARI,87,199,93,254,14,15,2,0,2,0,6,2.9195402298850577,2.3333333333333335,14.5,2,0.3333333333333333,Cardinals,2018_Week 10_Chiefs_Cardinals,14.0,28.0,153.66666666666666,81.0,207.66666666666666,2.9347579454808117,1.4444444444444446,1.6666666666666667,0.21428571428571427,9.0,9.0
2018,Week 11,Cardinals,Raiders,ARI,73,54,129,155,21,9,2,0,3,0,8,2.1232876712328768,2.625,9.125,2,0.375,Raiders,2018_Week 11_Cardinals_Raiders,21.0,42.0,135.33333333333334,96.0,207.66666666666666,2.7955259670393118,1.9861111111111114,2.0,0.29166666666666663,13.666666666666666,13.666666666666666
2018,Week 12,Chargers,Cardinals,ARI,63,75,62,129,10,6,1,0,1,0,8,2.0476190476190474,1.25,7.875,1,0.125,Cardinals,2018_Week 12_Chargers_Cardinals,10.0,20.0,109.33333333333333,94.66666666666667,179.33333333333334,2.3634823162456606,2.0694444444444446,1.6666666666666667,0.27777777777777773,15.0,15.0
2018,Week 13,Packers,Cardinals,ARI,79,149,168,281,14,15,0,0,2,0,7,3.5569620253164556,2.0,11.285714285714286,0,0.2857142857142857,Cardinals,2018_Week 13_Packers_Cardinals,14.0,28.0,92.66666666666667,119.66666666666667,188.33333333333334,2.5759562480561264,1.9583333333333333,1.0,0.26190476190476186,15.0,15.0
2018,Week 14,Cardinals,Lions,ARI,74,198,66,230,3,13,0,0,0,0,4,3.108108108108108,0.75,18.5,0,0.0,Lions,2018_Week 14_Cardinals_Lions,3.0,6.0,140.66666666666666,98.66666666666667,213.33333333333334,2.904229727014537,1.3333333333333333,0.3333333333333333,0.13690476190476186,9.0,9.0
2018,Week 15,Falcons,Cardinals,ARI,87,236,60,244,14,11,1,1,2,0,8,2.8045977011494254,1.75,10.875,2,0.25,Cardinals,2018_Week 15_Falcons_Cardinals,14.0,28.0,194.33333333333334,98.0,251.66666666666666,3.156555944857996,1.5,0.6666666666666666,0.17857142857142852,10.333333333333334,10.333333333333334
2018,Week 16,Cardinals,Rams,ARI,68,180,74,232,10,12,0,0,1,0,5,3.411764705882353,2.0,13.6,0,0.2,Rams,2018_Week 16_Cardinals_Rams,10.0,20.0,204.66666666666666,66.66666666666667,235.33333333333334,3.108156838379962,1.5,0.6666666666666666,0.14999999999999997,9.0,9.0
2018,Week 17,Seahawks,Cardinals,ARI,84,134,90,189,13,16,0,2,2,0,8,2.25,1.625,10.5,2,0.25,Cardinals,2018_Week 17_Seahawks_Cardinals,13.0,26.0,183.33333333333334,74.66666666666667,221.66666666666666,2.822120802343926,1.7916666666666667,1.3333333333333333,0.2333333333333333,12.333333333333334,12.333333333333334
2018,Week 2,Rams,Cardinals,ARI,61,90,54,108,0,9,1,0,0,0,6,1.7704918032786885,0.0,10.166666666666666,1,0.0,Cardinals,2018_Week 2_Rams_Cardinals,0.0,0.0,134.66666666666666,72.66666666666667,176.33333333333334,2.4774188363870135,1.2083333333333335,1.0,0.14999999999999997,7.666666666666667,7.666666666666667
2018,Week 3,Cardinals,Bears,ARI,64,137,53,170,14,6,3,1,2,0,6,2.65625,2.3333333333333335,10.666666666666666,4,0.3333333333333333,Bears,2018_Week 3_Cardinals_Bears,14.0,28.0,120.33333333333333,65.66666666666667,155.66666666666666,2.2255806010928962,1.3194444444444446,2.3333333333333335,0.19444444444444442,9.0,9.0
2018,Week 4,Cardinals,Seahawks,ARI,75,158,90,266,20,12,0,1,2,0,6,3.546666666666667,3.3333333333333335,12.5,1,0.3333333333333333,Seahawks,2018_Week 4_Cardinals_Seahawks,20.0,40.0,128.33333333333334,65.66666666666667,181.33333333333334,2.6578028233151185,1.8888888888888893,2.0,0.22222222222222218,11.333333333333334,11.333333333333334
2018,Week 5,49ers,Cardinals,ARI,70,105,47,156,27,15,0,0,4,0,9,2.2285714285714286,3.0,7.777777777777778,0,0.4444444444444444,Cardinals,2018_Week 5_49ers_Cardinals,27.0,54.0,133.33333333333334,63.333333333333336,197.33333333333334,2.8104960317460317,2.8888888888888893,1.6666666666666667,0.3703703703703703,20.333333333333332,20.333333333333332
2018,Week 6,Vikings,Cardinals,ARI,81,256,66,308,13,8,1,1,2,0,7,3.802469135802469,1.8571428571428572,11.571428571428571,2,0.2857142857142857,Cardinals,2018_Week 6_Vikings_Cardinals,13.0,26.0,173.0,67.66666666666667,243.33333333333334,3.1925690770135216,2.73015873015873,1.0,0.3544973544973544,20.0,20.0
2018,Week 7,Cardinals,Broncos,ARI,77,195,75,237,7,14,1,2,1,0,8,3.0779220779220777,0.875,9.625,3,0.125,Broncos,2018_Week 7_Cardinals_Broncos,7.0,14.0,185.33333333333334,62.666666666666664,233.66666666666666,3.036320880765325,1.9107142857142858,1.6666666666666667,0.28505291005291,15.666666666666666,15.666666666666666
2018,Week 8,Cardinals,49ers,ARI,77,230,75,298,13,14,1,1,2,0,6,3.8701298701298703,2.1666666666666665,12.833333333333334,2,0.3333333333333333,49ers,2018_Week 8_Cardinals_49ers,13.0,26.0,227.0,72.0,281.0,3.5835070279514727,1.632936507936508,2.3333333333333335,0.24801587301587294,11.0,11.0
2019,Preseason Week 1,Cardinals,Chargers,ARI,78,197,76,230,14,8,1,0,2,0,6,2.948717948717949,2.3333333333333335,13.0,1,0.3333333333333333,Chargers,2019_Preseason Week 1_Cardinals_Chargers,14.0,28.0,207.33333333333334,75.33333333333333,255.0,3.298923298923299,1.7916666666666667,2.0,0.26388888888888884,11.333333333333334,11.333333333333334
2019,Preseason Week 2,Cardinals,Raiders,ARI,81,164,130,277,20,16,0,0,3,0,5,3.419753086419753,4.0,16.2,0,0.6,Raiders,2019_Preseason Week 2_Cardinals_Raiders,20.0,40.0,197.0,93.66666666666667,268.3333333333333,3.412866968422524,2.8333333333333335,1.0,0.4222222222222222,15.666666666666666,15.666666666666666
2019,Preseason Week 3,Vikings,Cardinals,ARI,89,302,60,292,0,17,0,0,0,0,7,3.2808988764044944,0.0,12.714285714285714,0,0.0,Cardinals,2019_Preseason Week 3_Vikings_Cardinals,0.0,0.0,221.0,88.66666666666667,266.3333333333333,3.216456637180732,2.111111111111111,0.3333333333333333,0.31111111111111106,11.333333333333334,11.333333333333334
2019,Preseason Week 4,Broncos,Cardinals,ARI,66,117,58,140,7,11,1,2,1,0,6,2.121212121212121,1.1666666666666667,11.0,3,0.16666666666666666,Cardinals,2019_Preseason Week 4_Broncos_Cardinals,7.0,14.0,194.33333333333334,82.66666666666667,236.33333333333334,2.9406213613454564,1.7222222222222223,1.0,0.2555555555555555,9.0,9.0
2019,Week 1,Cardinals,Lions,ARI,109,277,112,346,13,24,1,1,2,0,8,3.1743119266055047,1.625,13.625,2,0.25,Lions,2019_Week 1_Cardinals_Lions,13.0,26.0,232.0,76.66666666666667,259.3333333333333,2.8588076414073735,0.9305555555555557,1.6666666666666667,0.13888888888888884,6.666666666666667,6.666666666666667
2019,Week 10,Buccaneers,Cardinals,ARI,85,199,75,284,21,15,1,1,3,0,8,3.3411764705882354,2.625,10.625,2,0.375,Cardinals,2019_Week 10_Buccaneers_Cardinals,21.0,42.0,197.66666666666666,81.66666666666667,256.6666666666667,2.8789001728019534,1.8055555555555556,2.3333333333333335,0.26388888888888884,13.666666666666666,13.666666666666666
2019,Week 11,49ers,Cardinals,ARI,81,131,113,282,21,9,0,0,3,0,7,3.4814814814814814,3.0,11.571428571428571,0,0.42857142857142855,Cardinals,2019_Week 11_49ers_Cardinals,21.0,42.0,202.33333333333334,100.0,304.0,3.3323232928917403,2.4166666666666665,1.3333333333333333,0.3511904761904761,18.333333333333332,18.333333333333332
2019,Week 13,Cardinals,Rams,ARI,75,163,59,211,7,12,0,0,1,0,4,2.8133333333333335,1.75,18.75,0,0.25,Rams,2019_Week 13_Cardinals_Rams,7.0,14.0,164.33333333333334,82.33333333333333,259.0,3.21199709513435,2.4583333333333335,0.6666666666666666,0.3511904761904761,16.333333333333332,16.333333333333332
2019,Week 14,Cardinals,Steelers,ARI,65,165,62,210,14,5,3,0,2,0,5,3.230769230769231,2.8,13.0,3,0.4,Steelers,2019_Week 14_Cardinals_Steelers,14.0,28.0,153.0,78.0,234.33333333333334,3.1751946818613486,2.5166666666666666,1.0,0.3595238095238095,14.0,14.0
2019,Week 15,Cardinals,Browns,ARI,63,161,169,346,28,5,1,0,4,0,6,5.492063492063492,4.666666666666667,10.5,1,0.6666666666666666,Browns,2019_Week 15_Cardinals_Browns,28.0,56.0,163.0,96.66666666666667,255.66666666666666,3.8453886853886856,3.0722222222222224,1.3333333333333333,0.43888888888888883,16.333333333333332,16.333333333333332
2019,Week 16,Seahawks,Cardinals,ARI,86,161,170,328,24,12,0,0,3,0,7,3.813953488372093,3.4285714285714284,12.285714285714286,0,0.42857142857142855,Cardinals,2019_Week 16_Seahawks_Cardinals,24.0,48.0,162.33333333333334,133.66666666666666,294.6666666666667,4.178928737068271,3.6317460317460317,1.3333333333333333,0.49841269841269836,22.0,22.0
2019,Week 17,Rams,Cardinals,ARI,83,298,70,376,21,14,2,3,3,0,6,4.530120481927711,3.5,13.833333333333334,5,0.5,Cardinals,2019_Week 17_Rams_Cardinals,21.0,42.0,206.66666666666666,136.33333333333334,350.0,4.612045820787766,3.865079365079365,2.0,0.5317460317460317,24.333333333333332,24.333333333333332
2019,Week 2,Ravens,Cardinals,ARI,74,349,19,342,6,15,0,0,1,0,6,4.621621621621622,1.0,12.333333333333334,0,0.16666666666666666,Cardinals,2019_Week 2_Ravens_Cardinals,6.0,12.0,269.3333333333333,86.33333333333333,348.6666666666667,4.321898530640476,2.642857142857143,1.6666666666666667,0.36507936507936495,17.0,17.0
2019,Week 3,Cardinals,Panthers,ARI,91,184,136,260,14,11,2,0,2,0,7,2.857142857142857,2.0,13.0,2,0.2857142857142857,Panthers,2019_Week 3_Cardinals_Panthers,14.0,28.0,277.0,75.0,326.0,4.002961653564063,2.1666666666666665,2.3333333333333335,0.3174603174603174,13.666666666666666,13.666666666666666
2019,Week 4,Cardinals,Seahawks,ARI,73,236,96,282,13,9,0,0,1,0,6,3.863013698630137,2.1666666666666665,12.166666666666666,0,0.16666666666666666,Seahawks,2019_Week 4_Cardinals_Seahawks,13.0,26.0,256.3333333333333,83.66666666666667,294.6666666666667,3.7805927257982055,1.722222222222222,0.6666666666666666,0.20634920634920628,11.0,11.0
2019,Week 5,Bengals,Cardinals,ARI,93,278,213,453,17,12,0,0,2,0,5,4.870967741935484,3.4,18.6,0,0.4,Cardinals,2019_Week 5_Bengals_Cardinals,17.0,34.0,232.66666666666666,148.33333333333334,331.6666666666667,3.8637080992361597,2.522222222222222,0.6666666666666666,0.28412698412698406,14.666666666666666,14.666666666666666
2019,Week 6,Cardinals,Falcons,ARI,85,294,101,408,28,10,0,0,4,0,5,4.8,5.6,17.0,0,0.8,Falcons,2019_Week 6_Cardinals_Falcons,28.0,56.0,269.3333333333333,136.66666666666666,381.0,4.511327146855207,3.722222222222222,0.0,0.45555555555555555,19.333333333333332,19.333333333333332
2019,Week 7,Giants,Cardinals,ARI,74,104,104,208,21,6,0,0,3,0,7,2.810810810810811,3.0,10.571428571428571,0,0.42857142857142855,Cardinals,2019_Week 7_Giants_Cardinals,21.0,42.0,225.33333333333334,139.33333333333334,356.3333333333333,4.160592850915432,4.0,0.0,0.5428571428571428,22.0,22.0
2019,Week 8,Saints,Cardinals,ARI,63,220,40,247,0,14,0,0,0,0,6,3.9206349206349205,0.0,10.5,0,0.0,Cardinals,2019_Week 8_Saints_Cardinals,0.0,0.0,206.0,81.66666666666667,287.6666666666667,3.843815243815244,2.8666666666666667,0.0,0.40952380952380946,16.333333333333332,16.333333333333332
2019,Week 9,Cardinals,49ers,ARI,69,159,149,251,20,7,0,0,3,0,5,3.63768115942029,4.0,13.8,0,0.6,49ers,2019_Week 9_Cardinals_49ers,20.0,40.0,161.0,97.66666666666667,235.33333333333334,3.4563756302886737,2.3333333333333335,0.0,0.3428571428571428,13.666666666666666,13.666666666666666
2020,Week 1,49ers,Cardinals,ARI,99,210,177,369,27,13,1,0,3,0,7,3.727272727272727,3.857142857142857,14.142857142857142,1,0.42857142857142855,Cardinals,2020_Week 1_49ers_Cardinals,27.0,54.0,196.33333333333334,122.0,289.0,3.7618629357759796,2.619047619047619,0.3333333333333333,0.3428571428571428,15.666666666666666,15.666666666666666
2020,Week 10,Cardinals,Bills,ARI,92,202,199,381,20,9,1,1,3,0,6,4.141304347826087,3.3333333333333335,15.333333333333334,2,0.5,Bills,2020_Week 10_Cardinals_Bills,20.0,40.0,190.33333333333334,175.0,333.6666666666667,3.835419411506368,3.73015873015873,1.0,0.5095238095238095,22.333333333333332,22.333333333333332
2020,Week 11,Seahawks,Cardinals,ARI,81,262,45,301,21,12,0,0,3,0,5,3.7160493827160495,4.2,16.2,0,0.6,Cardinals,2020_Week 11_Seahawks_Cardinals,21.0,42.0,224.66666666666666,140.33333333333334,350.3333333333333,3.8615421526049545,3.796825396825397,1.0,0.5095238095238095,22.666666666666668,22.666666666666668
2020,Week 12,Patriots,Cardinals,ARI,87,170,136,298,17,10,1,0,2,0,5,3.425287356321839,3.4,17.4,1,0.4,Cardinals,2020_Week 12_Patriots_Cardinals,17.0,34.0,211.33333333333334,126.66666666666667,326.6666666666667,3.760880362287992,3.6444444444444444,1.0,0.5,19.333333333333332,19.333333333333332
2020,Week 13,Cardinals,Rams,ARI,79,107,88,225,31,16,0,2,4,0,7,2.848101265822785,4.428571428571429,11.285714285714286,2,0.5714285714285714,Rams,2020_Week 13_Cardinals_Rams,31.0,62.0,179.66666666666666,89.66666666666667,274.6666666666667,3.329812668286891,4.0095238095238095,1.0,0.5238095238095237,23.0,23.0
2020,Week 14,Giants,Cardinals,ARI,93,237,158,372,14,10,0,0,2,0,8,4.0,1.75,11.625,0,0.25,Cardinals,2020_Week 14_Giants_Cardinals,14.0,28.0,171.33333333333334,127.33333333333333,298.3333333333333,3.4244628740482077,3.192857142857143,1.0,0.4071428571428572,20.666666666666668,20.666666666666668
2020,Week 15,Cardinals,Eagles,ARI,92,380,112,476,30,8,1,2,4,1,8,5.173913043478261,3.75,11.5,3,0.5,Eagles,2020_Week 15_Cardinals_Eagles,30.0,60.0,241.33333333333334,119.33333333333333,357.6666666666667,4.0073381031003485,3.3095238095238098,1.6666666666666667,0.44047619047619047,25.0,25.0
2020,Week 16,Cardinals,49ers,ARI,95,251,119,335,6,16,1,0,1,0,6,3.526315789473684,1.0,15.833333333333334,1,0.16666666666666666,49ers,2020_Week 16_Cardinals_49ers,6.0,12.0,289.3333333333333,129.66666666666666,394.3333333333333,4.233409610983982,2.1666666666666665,1.3333333333333333,0.3055555555555555,16.666666666666668,16.666666666666668
2020,Week 17,Rams,Cardinals,ARI,59,181,32,157,10,6,0,0,1,0,7,2.6610169491525424,1.4285714285714286,8.428571428571429,0,0.14285714285714285,Cardinals,2020_Week 17_Rams_Cardinals,10.0,20.0,270.6666666666667,87.66666666666667,322.6666666666667,3.787081927368162,2.0595238095238098,1.3333333333333333,0.2698412698412698,15.333333333333334,15.333333333333334
2020,Week 2,Cardinals,Football Team,ARI,95,282,115,349,21,11,1,1,3,0,7,3.6736842105263157,3.0,13.571428571428571,2,0.42857142857142855,Football Team,2020_Week 2_Cardinals_Football Team,21.0,42.0,238.0,88.66666666666667,280.3333333333333,3.2870056497175137,1.8095238095238095,1.0,0.24603174603174602,12.333333333333334,12.333333333333334
2020,Week 3,Cardinals,Lions,ARI,78,253,108,365,21,9,3,0,3,0,6,4.67948717948718,3.5,13.0,3,0.5,Lions,2020_Week 3_Cardinals_Lions,21.0,42.0,238.66666666666666,85.0,290.3333333333333,3.6713961130553456,2.642857142857143,1.6666666666666667,0.35714285714285715,17.333333333333332,17.333333333333332
2020,Week 4,Panthers,Cardinals,ARI,74,140,144,285,21,7,0,1,3,0,5,3.8513513513513513,4.2,14.8,1,0.6,Cardinals,2020_Week 4_Panthers_Cardinals,21.0,42.0,225.0,122.33333333333333,333.0,4.068174247121616,3.5666666666666664,2.0,0.5095238095238095,21.0,21.0
2020,Week 5,Jets,Cardinals,ARI,88,343,95,402,27,9,1,0,4,0,6,4.568181818181818,4.5,14.666666666666666,1,0.6666666666666666,Cardinals,2020_Week 5_Jets_Cardinals,27.0,54.0,245.33333333333334,115.66666666666667,350.6666666666667,4.366340116340116,4.066666666666666,1.6666666666666667,0.5888888888888889,23.0,23.0
2020,Week 6,Cowboys,Cardinals,ARI,76,102,190,272,35,15,0,0,5,0,6,3.5789473684210527,5.833333333333333,12.666666666666666,0,0.8333333333333334,Cardinals,2020_Week 6_Cowboys_Cardinals,35.0,70.0,195.0,143.0,319.6666666666667,3.9994935126514073,4.844444444444444,0.6666666666666666,0.7000000000000001,27.666666666666668,27.666666666666668
2020,Week 7,Cardinals,Seahawks,ARI,103,309,144,456,31,12,1,1,4,0,6,4.427184466019417,5.166666666666667,17.166666666666668,2,0.6666666666666666,Seahawks,2020_Week 7_Cardinals_Seahawks,31.0,62.0,251.33333333333334,143.0,376.6666666666667,4.19143788420743,5.166666666666667,1.0,0.7222222222222222,31.0,31.0
2020,Week 9,Cardinals,Dolphins,ARI,79,198,140,370,31,5,0,0,4,0,5,4.6835443037974684,6.2,15.8,0,0.8,Dolphins,2020_Week 9_Cardinals_Dolphins,31.0,62.0,203.0,158.0,366.0,4.229892046079313,5.733333333333333,0.6666666666666666,0.7666666666666667,32.333333333333336,32.333333333333336
2021,Preseason Week 1,Cardinals,Cowboys,ARI,89,172,162,340,7,13,0,1,1,0,5,3.8202247191011236,1.4,17.8,1,0.2,Cowboys,2021_Preseason Week 1_Cardinals_Cowboys,7.0,14.0,226.33333333333334,148.66666666666666,388.6666666666667,4.310317829639336,4.2555555555555555,1.0,0.5555555555555556,23.0,23.0
2021,Preseason Week 2,Cardinals,Chiefs,ARI,60,169,80,219,7,8,1,0,1,0,6,3.65,1.1666666666666667,10.0,1,0.16666666666666666,Chiefs,2021_Preseason Week 2_Cardinals_Chiefs,7.0,14.0,179.66666666666666,127.33333333333333,309.6666666666667,4.051256340966197,2.9222222222222225,0.6666666666666666,0.38888888888888884,15.0,15.0
